2020-04-17 16:25:07 | INFO | org.springframework.boot.devtools.restart.RestartApplicationListener | onApplicationStartingEvent:72 | Restart disabled due to an agent-based reloader being active
2020-04-17 16:34:14 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1047 | Getting all instance registry info from the eureka server
2020-04-17 16:34:14 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1056 | The response status is 200
2020-04-17 16:34:14 | INFO | com.netflix.discovery.DiscoveryClient | initScheduledTasks:1264 | Starting heartbeat executor: renew interval is: 10
2020-04-17 16:34:14 | INFO | com.netflix.discovery.InstanceInfoReplicator | <init>:60 | InstanceInfoReplicator onDemand update allowed rate per min is 4
2020-04-17 16:34:14 | INFO | com.netflix.discovery.DiscoveryClient | <init>:449 | Discovery Client initialized at timestamp 1587112454988 with initial instances count: 0
2020-04-17 16:34:14 | INFO | org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry | register:42 | Registering application mine-setting-api with eureka with status UP
2020-04-17 16:34:14 | INFO | com.netflix.discovery.DiscoveryClient | notify:1299 | Saw local status change event StatusChangeEvent [timestamp=1587112454994, current=UP, previous=STARTING]
2020-04-17 16:34:14 | INFO | com.netflix.discovery.DiscoveryClient | register:826 | DiscoveryClient_MINE-SETTING-API/192.168.17.1:mine-setting-api:8766: registering service...
2020-04-17 16:34:15 | INFO | org.apache.coyote.http11.Http11NioProtocol | log:173 | Starting ProtocolHandler ["http-nio-8766"]
2020-04-17 16:34:15 | INFO | org.springframework.boot.web.embedded.tomcat.TomcatWebServer | start:204 | Tomcat started on port(s): 8766 (http) with context path '/setting'
2020-04-17 16:34:15 | INFO | com.xnpool.setting.SettingApplication | logStarted:61 | Started SettingApplication in 12.764 seconds (JVM running for 18.331)
2020-04-17 16:34:15 | INFO | com.netflix.discovery.DiscoveryClient | register:835 | DiscoveryClient_MINE-SETTING-API/192.168.17.1:mine-setting-api:8766 - registration status: 204
2020-04-17 16:34:19 | INFO | org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/setting] | log:173 | Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-04-17 16:34:19 | INFO | org.springframework.web.servlet.DispatcherServlet | initServletBean:525 | Initializing Servlet 'dispatcherServlet'
2020-04-17 16:34:19 | INFO | org.springframework.web.servlet.DispatcherServlet | initServletBean:547 | Completed initialization in 10 ms
2020-04-17 16:34:19 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:958 | Disable delta property : false
2020-04-17 16:34:19 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:959 | Single vip registry refresh property : null
2020-04-17 16:34:19 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:960 | Force full registry fetch : false
2020-04-17 16:34:19 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:961 | Application is null : false
2020-04-17 16:34:19 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:962 | Registered Applications size is zero : true
2020-04-17 16:34:19 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:964 | Application version is -1: false
2020-04-17 16:34:19 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1047 | Getting all instance registry info from the eureka server
2020-04-17 16:34:19 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1056 | The response status is 200
2020-04-17 16:34:21 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:689 | 新增的矿机架ID32681
2020-04-17 16:34:21 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:736 | 需要批量上架的条数:1
2020-04-17 16:34:21 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:739 | 批量上架成功条数:1
2020-04-17 16:34:21 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:741 | 完成批量上架
2020-04-17 16:34:25 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:958 | Disable delta property : false
2020-04-17 16:34:26 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:959 | Single vip registry refresh property : null
2020-04-17 16:34:26 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:960 | Force full registry fetch : false
2020-04-17 16:34:26 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:961 | Application is null : false
2020-04-17 16:34:26 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:962 | Registered Applications size is zero : true
2020-04-17 16:34:26 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:964 | Application version is -1: false
2020-04-17 16:34:26 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1047 | Getting all instance registry info from the eureka server
2020-04-17 16:34:26 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1056 | The response status is 200
2020-04-17 16:34:47 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:958 | Disable delta property : false
2020-04-17 16:34:47 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:959 | Single vip registry refresh property : null
2020-04-17 16:34:47 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:750 | 查询数据入缓存集合条数:1
2020-04-17 16:34:47 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:960 | Force full registry fetch : false
2020-04-17 16:34:47 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:961 | Application is null : false
2020-04-17 16:34:47 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:962 | Registered Applications size is zero : true
2020-04-17 16:34:47 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:964 | Application version is -1: false
2020-04-17 16:34:47 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1047 | Getting all instance registry info from the eureka server
2020-04-17 16:34:47 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:760 | 批量记录上架条数:1
2020-04-17 16:34:47 | INFO | org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry | deregister:65 | Unregistering application mine-setting-api with eureka with status DOWN
2020-04-17 16:34:47 | INFO | com.netflix.discovery.DiscoveryClient | register:826 | DiscoveryClient_MINE-SETTING-API/192.168.17.1:mine-setting-api:8766: registering service...
2020-04-17 16:34:47 | INFO | com.netflix.discovery.DiscoveryClient | shutdown:888 | Shutting down DiscoveryClient ...
2020-04-17 16:34:47 | INFO | com.netflix.discovery.DiscoveryClient | register:835 | DiscoveryClient_MINE-SETTING-API/192.168.17.1:mine-setting-api:8766 - registration status: 204
2020-04-17 16:34:47 | INFO | com.netflix.discovery.DiscoveryClient | unregister:922 | Unregistering ...
2020-04-17 16:34:47 | INFO | com.netflix.discovery.DiscoveryClient | unregister:924 | DiscoveryClient_MINE-SETTING-API/192.168.17.1:mine-setting-api:8766 - deregister  status: 200
2020-04-17 16:34:47 | INFO | com.netflix.discovery.DiscoveryClient | shutdown:911 | Completed shut down of DiscoveryClient
2020-04-17 16:34:47 | INFO | org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor | shutdown:218 | Shutting down ExecutorService 'applicationTaskExecutor'
2020-04-17 16:34:47 | INFO | com.alibaba.druid.pool.DruidDataSource | close:1823 | {dataSource-1} closed
2020-04-17 16:34:47 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1056 | The response status is 200
2020-04-17 16:35:15 | INFO | org.springframework.boot.devtools.restart.RestartApplicationListener | onApplicationStartingEvent:72 | Restart disabled due to an agent-based reloader being active
2020-04-17 16:35:17 | INFO | org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor | logTo:225 | Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-04-17 16:35:17 | INFO | org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker | postProcessAfterInitialization:330 | Bean 'configurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$c388903e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-17 16:35:18 | INFO | com.xnpool.setting.SettingApplication | logStartupProfileInfo:655 | The following profiles are active: test
2020-04-17 16:35:20 | INFO | org.springframework.cloud.context.scope.GenericScope | setSerializationId:294 | BeanFactory id=7b5e3f9b-7929-32c1-8aec-9eca46cb9284
2020-04-17 16:35:20 | INFO | org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker | postProcessAfterInitialization:330 | Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$c388903e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-17 16:35:21 | INFO | org.springframework.boot.web.embedded.tomcat.TomcatWebServer | initialize:92 | Tomcat initialized with port(s): 8766 (http)
2020-04-17 16:35:21 | INFO | org.apache.coyote.http11.Http11NioProtocol | log:173 | Initializing ProtocolHandler ["http-nio-8766"]
2020-04-17 16:35:21 | INFO | org.apache.catalina.core.StandardService | log:173 | Starting service [Tomcat]
2020-04-17 16:35:21 | INFO | org.apache.catalina.core.StandardEngine | log:173 | Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-04-17 16:35:21 | INFO | org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/setting] | log:173 | Initializing Spring embedded WebApplicationContext
2020-04-17 16:35:21 | INFO | org.springframework.web.context.ContextLoader | prepareWebApplicationContext:284 | Root WebApplicationContext: initialization completed in 3028 ms
2020-04-17 16:35:21 | INFO | com.xnpool.setting.config.RedisConfig | redisPoolFactory:47 | JedisPool注入成功！！
2020-04-17 16:35:21 | INFO | com.xnpool.setting.config.RedisConfig | redisPoolFactory:48 | redis地址：127.0.0.1:6379
2020-04-17 16:35:22 | INFO | com.alibaba.druid.spring.boot.autoconfigure.DruidDataSourceAutoConfigure | dataSource:56 | Init DruidDataSource
2020-04-17 16:35:22 | INFO | com.alibaba.druid.pool.DruidDataSource | init:928 | {dataSource-1} inited
2020-04-17 16:35:23 | INFO | org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer | startServer:58 | LiveReload server is running on port 35729
2020-04-17 16:35:24 | INFO | com.netflix.config.sources.URLConfigurationSource | <init>:122 | To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-17 16:35:24 | INFO | com.netflix.config.sources.URLConfigurationSource | <init>:122 | To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-17 16:35:24 | INFO | org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor | initialize:181 | Initializing ExecutorService 'applicationTaskExecutor'
2020-04-17 16:35:26 | INFO | org.springframework.cloud.netflix.eureka.InstanceInfoFactory | create:71 | Setting initial instance status as: STARTING
2020-04-17 16:35:26 | INFO | com.netflix.discovery.DiscoveryClient | <init>:349 | Initializing Eureka in region us-east-1
2020-04-17 16:35:26 | INFO | com.netflix.discovery.provider.DiscoveryJerseyProvider | <init>:70 | Using JSON encoding codec LegacyJacksonJson
2020-04-17 16:35:26 | INFO | com.netflix.discovery.provider.DiscoveryJerseyProvider | <init>:71 | Using JSON decoding codec LegacyJacksonJson
2020-04-17 16:35:26 | INFO | com.netflix.discovery.provider.DiscoveryJerseyProvider | <init>:80 | Using XML encoding codec XStreamXml
2020-04-17 16:35:26 | INFO | com.netflix.discovery.provider.DiscoveryJerseyProvider | <init>:81 | Using XML decoding codec XStreamXml
2020-04-17 16:35:27 | INFO | com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver | getClusterEndpoints:43 | Resolving eureka endpoints via configuration
2020-04-17 16:35:27 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:958 | Disable delta property : false
2020-04-17 16:35:27 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:959 | Single vip registry refresh property : null
2020-04-17 16:35:27 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:960 | Force full registry fetch : false
2020-04-17 16:35:27 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:961 | Application is null : false
2020-04-17 16:35:27 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:962 | Registered Applications size is zero : true
2020-04-17 16:35:27 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:964 | Application version is -1: true
2020-04-17 16:35:27 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1047 | Getting all instance registry info from the eureka server
2020-04-17 16:35:27 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1056 | The response status is 200
2020-04-17 16:35:27 | INFO | com.netflix.discovery.DiscoveryClient | initScheduledTasks:1264 | Starting heartbeat executor: renew interval is: 10
2020-04-17 16:35:27 | INFO | com.netflix.discovery.InstanceInfoReplicator | <init>:60 | InstanceInfoReplicator onDemand update allowed rate per min is 4
2020-04-17 16:35:27 | INFO | com.netflix.discovery.DiscoveryClient | <init>:449 | Discovery Client initialized at timestamp 1587112527742 with initial instances count: 0
2020-04-17 16:35:27 | INFO | org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry | register:42 | Registering application mine-setting-api with eureka with status UP
2020-04-17 16:35:27 | INFO | com.netflix.discovery.DiscoveryClient | notify:1299 | Saw local status change event StatusChangeEvent [timestamp=1587112527749, current=UP, previous=STARTING]
2020-04-17 16:35:27 | INFO | com.netflix.discovery.DiscoveryClient | register:826 | DiscoveryClient_MINE-SETTING-API/192.168.17.1:mine-setting-api:8766: registering service...
2020-04-17 16:35:27 | INFO | org.apache.coyote.http11.Http11NioProtocol | log:173 | Starting ProtocolHandler ["http-nio-8766"]
2020-04-17 16:35:27 | INFO | org.springframework.boot.web.embedded.tomcat.TomcatWebServer | start:204 | Tomcat started on port(s): 8766 (http) with context path '/setting'
2020-04-17 16:35:27 | INFO | com.xnpool.setting.SettingApplication | logStarted:61 | Started SettingApplication in 12.474 seconds (JVM running for 17.988)
2020-04-17 16:35:27 | INFO | com.netflix.discovery.DiscoveryClient | register:835 | DiscoveryClient_MINE-SETTING-API/192.168.17.1:mine-setting-api:8766 - registration status: 204
2020-04-17 16:35:31 | INFO | org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/setting] | log:173 | Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-04-17 16:35:31 | INFO | org.springframework.web.servlet.DispatcherServlet | initServletBean:525 | Initializing Servlet 'dispatcherServlet'
2020-04-17 16:35:31 | INFO | org.springframework.web.servlet.DispatcherServlet | initServletBean:547 | Completed initialization in 12 ms
2020-04-17 16:35:32 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:958 | Disable delta property : false
2020-04-17 16:35:32 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:959 | Single vip registry refresh property : null
2020-04-17 16:35:32 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:960 | Force full registry fetch : false
2020-04-17 16:35:32 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:961 | Application is null : false
2020-04-17 16:35:32 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:962 | Registered Applications size is zero : true
2020-04-17 16:35:32 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:964 | Application version is -1: false
2020-04-17 16:35:32 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1047 | Getting all instance registry info from the eureka server
2020-04-17 16:35:32 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1056 | The response status is 200
2020-04-17 16:36:33 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:689 | 新增的矿机架ID32682
2020-04-17 16:36:33 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:736 | 需要批量上架的条数:1
2020-04-17 16:36:33 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:739 | 批量上架成功条数:1
2020-04-17 16:36:33 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:741 | 完成批量上架
2020-04-17 16:36:52 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:750 | 查询数据入缓存集合条数:1
2020-04-17 16:36:52 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:760 | 批量记录上架条数:1
2020-04-17 16:36:52 | INFO | org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry | deregister:65 | Unregistering application mine-setting-api with eureka with status DOWN
2020-04-17 16:36:52 | INFO | com.netflix.discovery.DiscoveryClient | register:826 | DiscoveryClient_MINE-SETTING-API/192.168.17.1:mine-setting-api:8766: registering service...
2020-04-17 16:36:52 | INFO | com.netflix.discovery.DiscoveryClient | shutdown:888 | Shutting down DiscoveryClient ...
2020-04-17 16:36:52 | INFO | com.netflix.discovery.DiscoveryClient | register:835 | DiscoveryClient_MINE-SETTING-API/192.168.17.1:mine-setting-api:8766 - registration status: 204
2020-04-17 16:36:52 | INFO | com.netflix.discovery.DiscoveryClient | unregister:922 | Unregistering ...
2020-04-17 16:36:52 | INFO | com.netflix.discovery.DiscoveryClient | unregister:924 | DiscoveryClient_MINE-SETTING-API/192.168.17.1:mine-setting-api:8766 - deregister  status: 200
2020-04-17 16:36:52 | INFO | com.netflix.discovery.DiscoveryClient | shutdown:911 | Completed shut down of DiscoveryClient
2020-04-17 16:36:52 | INFO | org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor | shutdown:218 | Shutting down ExecutorService 'applicationTaskExecutor'
2020-04-17 16:36:52 | INFO | com.alibaba.druid.pool.DruidDataSource | close:1823 | {dataSource-1} closed
2020-04-17 16:38:52 | INFO | org.springframework.boot.devtools.restart.RestartApplicationListener | onApplicationStartingEvent:72 | Restart disabled due to an agent-based reloader being active
2020-04-17 16:38:54 | INFO | org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor | logTo:225 | Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-04-17 16:38:54 | INFO | org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker | postProcessAfterInitialization:330 | Bean 'configurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$e9cb2585] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-17 16:38:55 | INFO | com.xnpool.setting.SettingApplication | logStartupProfileInfo:655 | The following profiles are active: test
2020-04-17 16:38:57 | INFO | org.springframework.cloud.context.scope.GenericScope | setSerializationId:294 | BeanFactory id=7b5e3f9b-7929-32c1-8aec-9eca46cb9284
2020-04-17 16:38:57 | INFO | org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker | postProcessAfterInitialization:330 | Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$e9cb2585] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-17 16:38:58 | INFO | org.springframework.boot.web.embedded.tomcat.TomcatWebServer | initialize:92 | Tomcat initialized with port(s): 8766 (http)
2020-04-17 16:38:58 | INFO | org.apache.coyote.http11.Http11NioProtocol | log:173 | Initializing ProtocolHandler ["http-nio-8766"]
2020-04-17 16:38:58 | INFO | org.apache.catalina.core.StandardService | log:173 | Starting service [Tomcat]
2020-04-17 16:38:58 | INFO | org.apache.catalina.core.StandardEngine | log:173 | Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-04-17 16:38:58 | INFO | org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/setting] | log:173 | Initializing Spring embedded WebApplicationContext
2020-04-17 16:38:58 | INFO | org.springframework.web.context.ContextLoader | prepareWebApplicationContext:284 | Root WebApplicationContext: initialization completed in 3017 ms
2020-04-17 16:38:58 | INFO | com.xnpool.setting.config.RedisConfig | redisPoolFactory:47 | JedisPool注入成功！！
2020-04-17 16:38:58 | INFO | com.xnpool.setting.config.RedisConfig | redisPoolFactory:48 | redis地址：127.0.0.1:6379
2020-04-17 16:38:59 | INFO | com.alibaba.druid.spring.boot.autoconfigure.DruidDataSourceAutoConfigure | dataSource:56 | Init DruidDataSource
2020-04-17 16:38:59 | INFO | com.alibaba.druid.pool.DruidDataSource | init:928 | {dataSource-1} inited
2020-04-17 16:39:00 | INFO | org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer | startServer:58 | LiveReload server is running on port 35729
2020-04-17 16:39:01 | INFO | com.netflix.config.sources.URLConfigurationSource | <init>:122 | To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-17 16:39:01 | INFO | com.netflix.config.sources.URLConfigurationSource | <init>:122 | To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-17 16:39:01 | INFO | org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor | initialize:181 | Initializing ExecutorService 'applicationTaskExecutor'
2020-04-17 16:39:03 | INFO | org.springframework.cloud.netflix.eureka.InstanceInfoFactory | create:71 | Setting initial instance status as: STARTING
2020-04-17 16:39:03 | INFO | com.netflix.discovery.DiscoveryClient | <init>:349 | Initializing Eureka in region us-east-1
2020-04-17 16:39:03 | INFO | com.netflix.discovery.provider.DiscoveryJerseyProvider | <init>:70 | Using JSON encoding codec LegacyJacksonJson
2020-04-17 16:39:03 | INFO | com.netflix.discovery.provider.DiscoveryJerseyProvider | <init>:71 | Using JSON decoding codec LegacyJacksonJson
2020-04-17 16:39:03 | INFO | com.netflix.discovery.provider.DiscoveryJerseyProvider | <init>:80 | Using XML encoding codec XStreamXml
2020-04-17 16:39:03 | INFO | com.netflix.discovery.provider.DiscoveryJerseyProvider | <init>:81 | Using XML decoding codec XStreamXml
2020-04-17 16:39:04 | INFO | com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver | getClusterEndpoints:43 | Resolving eureka endpoints via configuration
2020-04-17 16:39:04 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:958 | Disable delta property : false
2020-04-17 16:39:04 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:959 | Single vip registry refresh property : null
2020-04-17 16:39:04 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:960 | Force full registry fetch : false
2020-04-17 16:39:04 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:961 | Application is null : false
2020-04-17 16:39:04 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:962 | Registered Applications size is zero : true
2020-04-17 16:39:04 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:964 | Application version is -1: true
2020-04-17 16:39:04 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1047 | Getting all instance registry info from the eureka server
2020-04-17 16:39:04 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1056 | The response status is 200
2020-04-17 16:39:04 | INFO | com.netflix.discovery.DiscoveryClient | initScheduledTasks:1264 | Starting heartbeat executor: renew interval is: 10
2020-04-17 16:39:04 | INFO | com.netflix.discovery.InstanceInfoReplicator | <init>:60 | InstanceInfoReplicator onDemand update allowed rate per min is 4
2020-04-17 16:39:04 | INFO | com.netflix.discovery.DiscoveryClient | <init>:449 | Discovery Client initialized at timestamp 1587112744893 with initial instances count: 0
2020-04-17 16:39:04 | INFO | org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry | register:42 | Registering application mine-setting-api with eureka with status UP
2020-04-17 16:39:04 | INFO | com.netflix.discovery.DiscoveryClient | notify:1299 | Saw local status change event StatusChangeEvent [timestamp=1587112744898, current=UP, previous=STARTING]
2020-04-17 16:39:04 | INFO | com.netflix.discovery.DiscoveryClient | register:826 | DiscoveryClient_MINE-SETTING-API/192.168.17.1:mine-setting-api:8766: registering service...
2020-04-17 16:39:04 | INFO | org.apache.coyote.http11.Http11NioProtocol | log:173 | Starting ProtocolHandler ["http-nio-8766"]
2020-04-17 16:39:04 | INFO | org.springframework.boot.web.embedded.tomcat.TomcatWebServer | start:204 | Tomcat started on port(s): 8766 (http) with context path '/setting'
2020-04-17 16:39:04 | INFO | com.xnpool.setting.SettingApplication | logStarted:61 | Started SettingApplication in 12.665 seconds (JVM running for 18.08)
2020-04-17 16:39:05 | INFO | com.netflix.discovery.DiscoveryClient | register:835 | DiscoveryClient_MINE-SETTING-API/192.168.17.1:mine-setting-api:8766 - registration status: 204
2020-04-17 16:39:09 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:958 | Disable delta property : false
2020-04-17 16:39:09 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:959 | Single vip registry refresh property : null
2020-04-17 16:39:09 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:960 | Force full registry fetch : false
2020-04-17 16:39:09 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:961 | Application is null : false
2020-04-17 16:39:09 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:962 | Registered Applications size is zero : true
2020-04-17 16:39:09 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:964 | Application version is -1: false
2020-04-17 16:39:09 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1047 | Getting all instance registry info from the eureka server
2020-04-17 16:39:09 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1056 | The response status is 200
2020-04-17 16:39:14 | INFO | org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/setting] | log:173 | Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-04-17 16:39:14 | INFO | org.springframework.web.servlet.DispatcherServlet | initServletBean:525 | Initializing Servlet 'dispatcherServlet'
2020-04-17 16:39:14 | INFO | org.springframework.web.servlet.DispatcherServlet | initServletBean:547 | Completed initialization in 11 ms
2020-04-17 16:39:15 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:958 | Disable delta property : false
2020-04-17 16:39:15 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:959 | Single vip registry refresh property : null
2020-04-17 16:39:15 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:960 | Force full registry fetch : false
2020-04-17 16:39:15 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:961 | Application is null : false
2020-04-17 16:39:15 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:962 | Registered Applications size is zero : true
2020-04-17 16:39:15 | INFO | com.netflix.discovery.DiscoveryClient | fetchRegistry:964 | Application version is -1: false
2020-04-17 16:39:15 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1047 | Getting all instance registry info from the eureka server
2020-04-17 16:39:15 | INFO | com.netflix.discovery.DiscoveryClient | getAndStoreFullRegistry:1056 | The response status is 200
2020-04-17 16:39:15 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:689 | 新增的矿机架ID32683
2020-04-17 16:39:15 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:736 | 需要批量上架的条数:1
2020-04-17 16:39:15 | INFO | com.xnpool.setting.service.impl.WorkerDetailedServiceImpl | batchIntoFrame:739 | 批量上架成功条数:1
